snapshot,debt_to_income,credit_age_years,recent_inquiries,utilization
baseline,0.2288540859272163,7.937352603980371,1,0.342567930647543
baseline,0.2918083793249072,5.171598394453401,1,0.26212099321266896
baseline,0.29029026164952426,13.67589911612104,1,0.19447187947794659
baseline,0.3786696004540438,3.6416137152118564,2,0.1130173728550031
baseline,0.22257204679895504,7.821570449714368,1,0.42958707852671163
baseline,0.19586843715495394,8.249213856614787,2,0.29916742702819327
baseline,0.6025482944474763,11.18488830245958,2,0.4456179924548249
baseline,0.38174977709160807,2.7213287933725567,3,0.286752357654062
baseline,0.4248060226723425,9.068296706231099,3,0.25214800674999355
baseline,0.3308343634061505,10.994487988106965,3,0.4781714315834005
baseline,0.3457622388766565,11.058123094737551,2,0.24002559842107482
baseline,0.3864451162073287,8.742888345568556,2,0.3256323813342247
baseline,0.34197931515135677,7.70250847952588,2,0.25138426417594634
baseline,0.29132519611580776,7.472411505221158,2,0.21834601107745075
baseline,0.2838490131112622,11.608664280337438,2,0.23258445456209367
baseline,0.45084559449499034,9.425927643606236,0,0.11934207562922339
baseline,0.244724268545923,4.2518264876808995,2,0.5400706153669859
baseline,0.37807336535655134,8.591401471275383,0,0.46074673497717095
baseline,0.3213557814348933,9.504471450574265,3,0.17478746371424697
baseline,0.28969066217651657,6.7453822701506105,1,0.148923004645874
baseline,0.39478395098960445,4.521098977229021,2,0.593589830074088
baseline,0.2690883120297091,10.256934088530086,4,0.1276194071975083
baseline,0.10273472452715807,1.3703304718055183,1,0.13273858842137617
baseline,0.3957689014299437,4.367888492273635,2,0.40754419380359247
baseline,0.32672980650284983,0.9621378054330698,0,0.1975186857051164
baseline,0.3462936465369039,5.86212095985753,4,0.13889079519052616
baseline,0.41851285480226075,13.041329951639543,2,0.07893242343830617
baseline,0.2986900308926636,3.291750842261873,3,0.041791603362297765
baseline,0.43504390049743813,9.21341694541351,1,0.11608481640554505
baseline,0.28187527648805777,8.667158287235948,3,0.17385012311495524
baseline,0.5239588700253514,5.855684363233612,1,0.35024961465735477
baseline,0.18631599425455347,4.635199033769492,2,0.3922637788716421
baseline,0.30150959959004026,9.890412447887755,1,0.10818676526574401
baseline,0.2735390404822553,0.6910988186855054,1,0.4400831401218779
baseline,0.17626087393654635,9.630358381709375,2,0.14197766773876982
baseline,0.20110696618522456,7.295410612287342,0,0.45440426935479655
baseline,0.2981129974584065,11.830416163717128,1,0.15472275382877065
baseline,0.12430909109340174,0.2772409490784007,1,0.03947885021771731
baseline,0.29197208093657917,11.740550611069999,2,0.47978006333796325
baseline,0.36699851749359375,7.302075739837305,4,0.24850377337606686
baseline,0.18121919410201753,6.368663215113572,1,0.12045231599275438
baseline,0.21232128516243948,4.133295396219138,2,0.21518447020492643
baseline,0.14607117299405878,11.905749583252803,1,0.164769164991821
baseline,0.242505077646494,6.6313421664706205,7,0.4355644905033246
baseline,0.2706583847225143,9.307276671061635,0,0.1422067111208685
baseline,0.2070639221995667,8.251603949366446,2,0.19535858381360735
baseline,0.21601194148908354,5.621228174232047,3,0.19270092555008303
baseline,0.30360727776282315,10.952433740005844,3,0.5415356411797718
baseline,0.32432874524959604,11.999299939579004,1,0.5828876251415074
baseline,0.16941852626332868,9.343158062825639,2,0.4302909886876994
baseline,0.23641479530320075,6.982035942155928,3,0.22592510835929863
baseline,0.21788204171877007,13.365503860631868,3,0.2191012327167251
baseline,0.12856314880756176,4.1745919973398475,0,0.3413257589256834
baseline,0.2823099878192726,5.895411922606334,3,0.3195992996375924
baseline,0.32947388478326156,6.329722287584394,2,0.14252539335050987
baseline,0.3117330203488058,12.799803424982542,2,0.3824816099642669
baseline,0.20203905551339293,8.055612337127018,4,0.24497165868395324
baseline,0.3962760999791682,6.2010740282529095,0,0.24948705747567174
baseline,0.37052342716866216,7.41004978516103,2,0.2740352829376295
baseline,0.21977324018263877,8.88170651798145,4,0.3963122347310249
baseline,0.2561842360762261,5.650368067220384,2,0.1371497983880505
baseline,0.3754027211486262,10.1023449422109,3,0.33156812768362687
baseline,0.24068700643100077,5.8863525152968705,2,0.23127965652631516
baseline,0.40162413744767755,7.163258732615661,3,0.24527714577807816
baseline,0.4399413455334635,6.967916376597605,3,0.053578606795546796
baseline,0.283797020340547,6.9663478319386165,3,0.1459519989445952
baseline,0.2963911305183642,10.226904917313545,2,0.26403786483580993
baseline,0.2948800371434866,10.514783068436092,0,0.386132103769642
baseline,0.42101040796032646,7.422929300093844,3,0.21012656411523983
baseline,0.3767828781046398,8.600590299880734,1,0.2427243903600681
baseline,0.1921062293003531,7.778699496675997,2,0.6352733982900478
baseline,0.15857070365463447,8.842953925397344,3,0.10732902430659833
baseline,0.2301781615856062,6.697257389998021,1,0.2552125356769222
baseline,0.25895375659816877,10.319353108989503,4,0.4210093420738191
baseline,0.1926041504346404,7.200108500083983,1,0.37529627814891386
baseline,0.37827885170689846,10.192866871217298,1,0.3461525781247185
baseline,0.30035226416250815,7.046743959824215,3,0.2819225723742034
baseline,0.38160746555766156,10.084544413665437,1,0.14878953689125116
baseline,0.39094141090443224,7.887816251393744,2,0.22662787720084884
baseline,0.204086213278537,6.648192129407208,2,0.5664606700358189
baseline,0.4925536349680947,7.481567300449339,4,0.3641041083503476
baseline,0.45174038083365603,7.247086153225687,2,0.03475369591788411
baseline,0.27309151569437085,10.613589616503738,2,0.1914909907555613
baseline,0.20860934178400953,6.84560889824751,2,0.16269049969132254
baseline,0.21225780297124147,9.887792701852533,1,0.22919262340939933
baseline,0.34403636851389857,9.204333188301058,1,0.3283895569833968
baseline,0.2395874784786187,13.605788813166807,3,0.1881558137187406
baseline,0.32194891999634245,5.657539000884643,1,0.5915093700229449
baseline,0.46840931451524515,10.16722256790726,1,0.22811805696484347
baseline,0.2844633548689119,9.069923126785719,3,0.18760887578026572
baseline,0.2578091099038798,9.792797294523226,0,0.7240809578421363
baseline,0.33439990100483147,4.258043313536775,6,0.4032358432352213
baseline,0.3224263963293884,4.158142203451709,1,0.25470433488972366
baseline,0.19121371325059758,6.690237128494324,3,0.48111613860200336
baseline,0.11643177623581141,10.489336278852583,2,0.23528707511385047
baseline,0.2717656058510431,7.463233274547436,1,0.33387940261901683
baseline,0.24915317947251614,5.75792407017781,1,0.15199124387860233
baseline,0.24105918343953633,9.482963725592723,3,0.36510515101505153
baseline,0.2938883245138168,0.9267290036468534,4,0.09797978137164162
baseline,0.33633165390534087,12.653247047200253,2,0.4701730059265266
baseline,0.2069243697816806,7.426043856810393,2,0.7103516534846225
baseline,0.36364894253193497,6.8764981865617525,2,0.03451491205074981
baseline,0.20747864749379588,8.11340427615364,1,0.29411867607829867
baseline,0.2746515452497968,7.51656301712134,1,0.27044790442780436
baseline,0.3120838204970915,7.533960799180406,1,0.09838401097219052
baseline,0.3651643783970942,9.63183541720538,1,0.20620784781213117
baseline,0.4152162497763124,14.477468757394547,4,0.09237695855188333
baseline,0.3356676849646758,14.630578212099039,0,0.2973556126064605
baseline,0.28746398348369645,5.299083699207818,1,0.34967286726084923
baseline,0.33393556240357675,5.414180783911411,0,0.1444693367090789
baseline,0.3321404721622407,5.470816126063678,2,0.30611228445806654
baseline,0.22944933561299144,9.825936864540077,1,0.07671525653085896
baseline,0.2940469152588402,13.164632578564985,2,0.23537850360821097
baseline,0.26275767692572943,10.796317133169834,1,0.1928239592546971
baseline,0.32159469588139195,9.253899012042405,1,0.43377046674690295
baseline,0.12866148048361403,9.68716389851033,2,0.32083390562633574
baseline,0.15324032261674134,6.805746787703242,4,0.41238598764020645
baseline,0.07591671888880647,10.091771843586434,0,0.15395565278920273
baseline,0.3722458787526282,7.023349065734245,1,0.15995886831608733
baseline,0.2526555728682332,11.58428004932554,3,0.25973539614382307
baseline,0.2919338352149232,4.751709903644441,2,0.19860165517470035
baseline,0.10109560796578149,0.38026755438391646,0,0.28726898870598894
baseline,0.3474330397168797,9.949959568672693,1,0.04608585746462366
baseline,0.31687405957155934,9.997556214265055,3,0.05382709867655155
baseline,0.4256945333254135,11.237289169838544,2,0.20199413465312185
baseline,0.4435552086321878,8.041670728841558,3,0.21735470076250152
baseline,0.3339539429643538,4.570479432883842,0,0.0675415202712999
baseline,0.30672123059843587,14.08427604161294,2,0.5174320463264716
baseline,0.3270695746358859,7.00977175163246,1,0.41070495885169495
baseline,0.28522786940111694,6.528977580059532,2,0.489298470507823
baseline,0.2660866127290431,7.51651473168492,1,0.4619106318642413
baseline,0.29415456820871166,9.463796797206061,1,0.211560876122004
baseline,0.3152979882180639,6.21431699351917,2,0.12071176641302152
baseline,0.2184991174239827,9.744961117920212,3,0.3721709787299859
baseline,0.26212055662634975,5.900404963952026,2,0.08257196226106191
baseline,0.4783331146646332,9.552270067046805,0,0.23840923230066324
baseline,0.24316201997795367,5.489836992031666,2,0.04509780202470702
baseline,0.2535586468424474,9.783091136483213,3,0.8408320334071664
baseline,0.33855942491667995,7.635916323247931,2,0.49596018539923165
baseline,0.20311370586264058,8.334054931521502,0,0.10711445108356021
baseline,0.25542084922724406,4.297887436856427,3,0.04882493153301555
baseline,0.14923623839867334,8.852278701276457,0,0.39560387660734025
baseline,0.2857684986990625,5.76957445546441,3,0.26654434714795994
baseline,0.19980569319708885,8.005402725691342,6,0.15506461876612201
baseline,0.08818326337265686,12.660091377080787,1,0.43394519330338177
baseline,0.33127902514186514,10.865453179096125,0,0.11224658573117252
baseline,0.36598696680968407,9.425474749194233,2,0.5478222413600842
baseline,0.27040432241189344,8.065658954078609,2,0.03583914596073204
baseline,0.47733192931459734,9.491479109523473,1,0.4746283819994367
baseline,0.12289795518785263,12.397130362464209,6,0.20285212222715246
baseline,0.13825101093293812,2.5082471624895932,0,0.12250226870021527
baseline,0.3007532537196204,13.34096843610056,2,0.29222124302263996
baseline,0.38654523823408826,8.39269194926582,3,0.5558443888930509
baseline,0.2788323257505375,11.303330317082846,1,0.28929405451272255
baseline,0.24927641731872885,7.883804984969496,2,0.6256314352093886
baseline,0.18494126642394532,6.417507635368305,1,0.513285772731584
baseline,0.4760272392628726,4.5914641280404185,3,0.043386550872704856
baseline,0.23530924241311563,7.618741891835003,3,0.38551469831733254
baseline,0.35677735227077123,0.0,5,0.2115909194284276
baseline,0.316111807834957,7.13738455870282,2,0.20122898639173786
baseline,0.1499183168324022,7.902172545841794,1,0.3762066675738674
baseline,0.377554938418891,9.56580934245022,3,0.2019461293977931
baseline,0.22813898970700994,8.094544334204988,3,0.16458108486507392
baseline,0.334314202832303,16.47020648660228,7,0.18382431132565386
baseline,0.34662917029969326,8.321674098464163,2,0.19513648027708952
baseline,0.27439594726960415,9.932739010712886,4,0.13580317664956845
baseline,0.4657257354346932,10.284398198259204,6,0.18717052223607286
baseline,0.4335749405991369,8.534508743438515,2,0.26232485892218654
baseline,0.287455825398997,9.842373570652093,0,0.15633475856337906
baseline,0.37899095660645027,7.7297278381386505,4,0.13710564405656256
baseline,0.4221654444611909,6.229731135238136,2,0.3208007058521252
baseline,0.47611102427754626,5.313765121891848,2,0.49416280889708036
baseline,0.2652985440153174,4.286731889181524,1,0.38336619581758785
baseline,0.5027735779360933,6.2508838483444364,2,0.12952147769730316
baseline,0.20587931603420984,7.683382260368832,2,0.356216277852754
baseline,0.17546751813250733,7.273609312382118,1,0.42085011135983696
baseline,0.36292224915937515,11.727165876364356,3,0.13520231763480547
baseline,0.19885301704052974,10.304300298537107,4,0.1652436819230803
baseline,0.46780887254138387,7.99784109145904,1,0.34159838081165805
baseline,0.10564158435855006,11.0817130895057,4,0.3649852378629743
baseline,0.29517468667033736,7.373070865621445,2,0.4365821604526188
baseline,0.3593810366754602,9.388274664453059,1,0.028276051763765495
baseline,0.12605128905438084,3.5662748191412215,1,0.09377584738600384
baseline,0.40107643247797586,4.7550583832116,3,0.11014348210634545
baseline,0.148047699521464,4.776445630689528,1,0.3426890744587776
baseline,0.32825921754721726,7.874078525343226,4,0.15826218474713302
baseline,0.3166825370839495,10.456604749448523,4,0.09064290861137535
baseline,0.3178707988145379,7.121283546622941,0,0.31829043027224657
baseline,0.37952259771822766,10.548321122173398,3,0.22873431868235222
baseline,0.37726137308129754,13.874051523861642,2,0.21078383314169552
baseline,0.2118158739274143,6.6595271894605075,2,0.31264697038110506
baseline,0.20039484504433341,9.359648872989531,3,0.030054692589503402
baseline,0.30404627993048505,11.236918334323544,1,0.16179618582347846
baseline,0.12627814272918564,10.53088935077773,2,0.3215552413127204
baseline,0.4280523948027547,7.979964088526388,0,0.3231189468337305
baseline,0.2758259717657288,9.860397099890548,1,0.13280160178323827
baseline,0.5310263473625889,5.990602117148191,2,0.13898400472093592
baseline,0.35172124782580333,2.4717537201819413,4,0.39078228192568926
baseline,0.23278594464019947,11.06790141621358,2,0.3764556104100345
baseline,0.19188412769695543,9.835549568744081,2,0.09818599585967948
baseline,0.424048770177538,8.847970245881374,1,0.050448129737237536
baseline,0.0,8.79302415380121,4,0.3375915077172144
baseline,0.24989928166239833,7.001323155856797,2,0.18749051209095605
baseline,0.507427385606444,7.176524395175137,0,0.28055901951763307
baseline,0.2877723912510568,13.026070142012564,0,0.181946003091022
baseline,0.3631160236354679,4.748371295591757,0,0.17931597439064093
baseline,0.2937434926630397,12.829967864121098,1,0.455968097996988
baseline,0.351024672474341,3.9095858523055913,2,0.28843434086358466
baseline,0.21156359358339683,8.577843185492144,0,0.20236981226220707
baseline,0.303278071371533,3.399157494004151,1,0.4709257373485819
baseline,0.4205714708229692,14.675560669121161,3,0.04746443430947563
baseline,0.2947621131135515,11.579243501130204,2,0.09149540957924378
baseline,0.3084808500735431,6.083193206403315,1,0.14152524950832046
baseline,0.41843205182805543,4.33461447560021,0,0.06676249986989685
baseline,0.4018219556992868,5.020454654239421,0,0.1278676583143437
baseline,0.3160304251421326,12.941592248220521,3,0.33625278829407546
baseline,0.21483391371547794,7.267877851118077,4,0.0657351434539935
baseline,0.18636211917104412,6.850586413581826,1,0.16096030222343186
baseline,0.31754073213759176,8.8699675606546,1,0.3372217974141834
baseline,0.2987151767380992,5.549760520856601,1,0.10954961274483842
baseline,0.4713233453801869,9.14309085377224,5,0.14804916767404172
baseline,0.6154036900057349,8.862741442520363,0,0.11990361868541406
baseline,0.4628712549322704,7.198099879896137,0,0.4280460579580573
baseline,0.24711331074892945,7.520704609108182,5,0.5376864570913203
baseline,0.2681483921838006,12.568055191799422,4,0.2447017331467057
baseline,0.13525346944508526,9.340600012392594,1,0.1507730842662415
baseline,0.32457244481511377,9.637162151931856,4,0.4123037511528011
baseline,0.32363440969790924,10.754581407205993,1,0.4580220942826513
baseline,0.3917894386312847,3.9217740404041024,1,0.09743955079170391
baseline,0.20203498298779404,4.533511105915944,1,0.14217079586453327
baseline,0.3273321685619364,6.680788712397985,4,0.22809507018717265
baseline,0.2962117537228671,7.419664559528749,2,0.06852932217848855
baseline,0.3955086727038357,4.852129824208542,1,0.1960907051270836
baseline,0.15154931468686078,11.415244409369727,5,0.1342508481352784
baseline,0.4278028294338202,10.162652505095199,6,0.508500913633235
baseline,0.29887830036348034,8.571149652123315,2,0.21851533393250358
baseline,0.29003159367499387,10.161793467718077,2,0.19314391646953777
baseline,0.17164715464603833,9.725371538864323,2,0.11504984880795856
baseline,0.2732996775952529,13.466099499003025,6,0.4159495710947306
baseline,0.32350623613878077,4.952954993900489,2,0.3432499356596991
baseline,0.26665795469832093,10.586498352674257,1,0.29540150852062474
baseline,0.31118896054483797,11.197691206291516,3,0.2116121137415795
baseline,0.17544495782855002,9.209163828195855,2,0.48625381064799217
baseline,0.2904745620290667,5.682998893996949,2,0.2909658973438162
baseline,0.1976753879899629,5.471945158167697,2,0.25769647123535155
baseline,0.10323526925481388,2.927651090374451,4,0.56880788592761
baseline,0.15132021393295805,7.339329055790576,3,0.06916891712926063
baseline,0.2626414996875628,5.895288480298541,2,0.21445253493484695
baseline,0.32860506998020206,13.673821445971994,0,0.15878999778294867
baseline,0.3002304597887252,11.211598277818613,1,0.1662567205825909
baseline,0.4303393800324953,6.405041812658457,6,0.40050957411826976
baseline,0.3272522860579645,10.640094449167634,3,0.5378437906422127
baseline,0.2999638281142985,3.094934843859127,1,0.4203989860821147
baseline,0.24260271795352834,8.568031361204422,1,0.2965695675466568
baseline,0.34795530658461865,5.610582073410562,1,0.3353399076895924
baseline,0.28631609957405035,7.587211725972169,0,0.5615505561383491
baseline,0.10425159444338689,10.554526467879286,3,0.11650811887469047
baseline,0.2879946873602166,9.786128894861026,1,0.13293365733639145
baseline,0.2914862319536631,4.159802391471343,2,0.2275299492274018
baseline,0.2814973728054791,2.3658427391501036,1,0.392013274534799
baseline,0.5726224621034237,10.241235920120685,3,0.27786014353616945
baseline,0.3581753466392518,10.243159013738856,2,0.19801695233213482
baseline,0.38103418491239277,12.11624711457923,2,0.4879271062030345
baseline,0.3598638674092544,10.455597994393646,1,0.22020232144876156
baseline,0.2501223373583671,6.340559104122574,4,0.0731053413957365
baseline,0.32114667885196896,9.758339546278979,6,0.5249489190790358
baseline,0.32313094211369636,6.192068547611404,2,0.22613086409764244
baseline,0.32558573234564825,10.073237767517204,0,0.18233361537963166
baseline,0.22294904015918282,8.301893029180452,4,0.4469967921432369
baseline,0.3300825562446396,10.699137549893438,1,0.3412993535175404
baseline,0.2635768960214826,4.1866375555986135,3,0.36964118283197456
baseline,0.17468686508724493,5.489441230320821,0,0.346154475142869
baseline,0.19187076574684084,8.526441233868225,0,0.16481864435102156
baseline,0.25387538377849633,7.814005175146087,3,0.4855108130664168
baseline,0.2871763228021761,8.5101840780697,1,0.2646625716759072
baseline,0.16264129580575581,10.268752162722016,2,0.347218019605242
baseline,0.13574128269094143,3.844685851232194,1,0.6662723383430118
baseline,0.19304847084372462,8.163275242836022,2,0.11658997128037693
baseline,0.23867376911421584,10.642260259830795,1,0.123872177902769
baseline,0.4469681617365019,3.538852238255344,6,0.30562458045463636
baseline,0.3420208443544006,9.224926365315664,3,0.1355070539789592
baseline,0.06556294613133382,7.999177095425183,4,0.35278724822751584
baseline,0.2389430099578976,10.484760707378598,3,0.21423941372234592
baseline,0.306602771754512,8.17492818194244,1,0.2599643529723309
baseline,0.3986296601499329,7.288274665397578,2,0.14461004695596547
baseline,0.2820471535458662,6.564044552471453,1,0.24853765194697214
baseline,0.4733287618530145,5.490892569918965,4,0.296947822497589
baseline,0.2225862412225774,5.062002271794666,1,0.21028332203200503
baseline,0.5032750509342045,7.902800692733364,1,0.2506718808726764
baseline,0.259427755292587,7.334319875143388,1,0.21444294764805125
baseline,0.28834528110074736,7.541061711535348,4,0.45853203568629075
baseline,0.3336718396857517,12.741717870211664,2,0.2534734221460413
baseline,0.24261627685623618,5.679633505789003,2,0.022147426222380435
baseline,0.1859240389574857,9.35887038521521,4,0.26850222019586306
baseline,0.33985451828309443,4.826996041269949,1,0.020638629957055198
baseline,0.3193321126240024,13.543048405541533,4,0.026308237078841903
baseline,0.45598909118420966,5.642304075129339,1,0.39195329279589264
baseline,0.3853180759776723,10.535566875560638,2,0.20270169930773155
baseline,0.23573201360328153,6.888423510124525,1,0.22908947870101098
baseline,0.35434346023567714,5.798472076276324,1,0.03067372563308486
baseline,0.215585453139137,15.613054562557753,2,0.6687113783985184
baseline,0.13076988036769227,8.705875476300479,3,0.1398987455450013
baseline,0.2698883991403753,13.089454103397433,2,0.2855195422702584
baseline,0.2340401342781367,9.599977309679101,1,0.34165682695262434
baseline,0.2217607537222005,7.112401288264822,2,0.30481328118506984
baseline,0.38755204229656404,6.807782399775433,2,0.09682959418478995
baseline,0.28504037381690883,3.6307357105995965,1,0.11934461974436579
baseline,0.19577466784699699,4.842062491307358,0,0.3430931913045074
baseline,0.23892047684296971,3.8019841446722094,0,0.1749896267174373
baseline,0.3137601041320198,6.574770575706174,3,0.2935032131858685
baseline,0.07905298272837566,7.935500349501359,0,0.4743757006504997
baseline,0.3347520006305853,6.621647190544412,3,0.27737247055268
baseline,0.30967988075795616,7.20603679621567,1,0.26298843117088927
baseline,0.33448052516148347,8.404768195500381,3,0.5465776734777862
baseline,0.42048559402822916,9.2989180871368,2,0.36832381452542456
baseline,0.41605514637574226,9.802523135294486,2,0.3460382034053974
baseline,0.2415586981843607,7.817979594589653,2,0.5439346634661739
baseline,0.39965323008425335,5.416583762790546,1,0.21300197179505986
baseline,0.30818619893846944,4.102537986021408,3,0.19102795653292245
baseline,0.1694847501511787,6.664250955468177,4,0.28670357592846096
baseline,0.28570039288206306,7.692728010680145,0,0.19828600510041103
baseline,0.2726807930765246,8.693925457107497,1,0.14256681186264625
baseline,0.33702951369730944,10.949267968022097,0,0.3270630484838494
baseline,0.20860956423842203,4.052018771362889,2,0.0892506368041585
baseline,0.20564407329643497,4.505273425175938,0,0.5925571346782039
baseline,0.3208336461287419,6.436563811399866,4,0.45857116065551523
baseline,0.21688915609742315,11.874781419554479,0,0.44164458470941953
baseline,0.24325846689072217,1.1822074803397085,2,0.7011810906824343
baseline,0.2210775098133535,6.033433814001151,2,0.3064240260964025
baseline,0.3247911837712856,10.721295757188686,1,0.3613245883390255
baseline,0.31058543188183674,5.588256583777389,0,0.2845428699158995
baseline,0.2457027944816885,10.476711649314023,1,0.0996127085205536
baseline,0.0011105989765969881,8.107268853328575,2,0.22641880785357102
baseline,0.35680694425184095,10.475206051199944,1,0.4476637034487561
baseline,0.19495670755616196,4.962715698708925,3,0.19960752642458143
baseline,0.30108398321079893,11.224793666603535,5,0.2557658187980205
baseline,0.2379215972166343,8.622252729135063,4,0.2699782657074366
baseline,0.10431383468122576,3.859873724022111,2,0.288041687160479
baseline,0.3399202002467784,5.865322478072867,0,0.20093053420061857
baseline,0.23449899330028068,7.52789644184338,1,0.19861224515871118
baseline,0.27795998925522514,11.219495595962226,2,0.2009914665187499
baseline,0.2983330155857553,10.781173159839692,4,0.05906225131656447
baseline,0.5184104673537357,8.034542013439514,1,0.21167457241731003
baseline,0.2367040811538672,5.875149613933314,2,0.28202008350611346
baseline,0.2555681015740549,4.020685626767898,2,0.36240339801344984
baseline,0.22027974129655897,6.344927448915927,4,0.17413303127365096
baseline,0.25667743211770183,3.7982793051472354,3,0.11845343704256274
baseline,0.3147079934970952,6.740043058111236,1,0.17286084123826137
baseline,0.26030465927067936,5.470216620958787,3,0.11804502500814563
baseline,0.3039978435213386,9.843323412000029,3,0.5097193270816767
baseline,0.28370994291870255,14.84867124180375,2,0.13250720412829797
baseline,0.27542005445245427,11.54122166434007,3,0.1764151396193866
baseline,0.2700765932797055,5.929905489853978,2,0.20986878665220202
baseline,0.5353187779441932,2.5920411700972146,1,0.14919985116659065
baseline,0.20869196013893715,8.742432241855209,4,0.3363077195012817
baseline,0.29160704880859806,9.333808290209992,2,0.26438133534577557
baseline,0.19306014125231402,11.011402683418543,1,0.12029235221655755
baseline,0.35575169928679895,13.215444491091375,2,0.24049726213807157
baseline,0.3564577328856384,5.063233364361757,5,0.29055769329972353
baseline,0.27595698296900445,13.41055095181482,2,0.21651931948299863
baseline,0.1918993024415659,8.566697255045062,2,0.3827450390648476
baseline,0.362885609852193,7.329877309465673,0,0.14605529085714264
baseline,0.4158198215266291,9.584540400234854,3,0.20967270799707163
baseline,0.12901439480192736,10.41589615768919,2,0.3300971933185309
baseline,0.21222994531798273,8.425493826799604,3,0.2268853454059432
baseline,0.27762287907572375,6.338847779853822,3,0.37356956073639525
baseline,0.2863623362452512,8.884196284745705,1,0.2068515611464937
baseline,0.2943564771210517,0.0,2,0.38826031948177014
baseline,0.3586296727118671,16.213745547327637,3,0.31053752379819144
baseline,0.26028918348926094,5.067863573253057,2,0.3251591213505528
baseline,0.2880265431991547,6.6595183515151515,0,0.2445885360627357
baseline,0.3603114280059452,6.822159566799472,1,0.5143303061620179
baseline,0.2632638942324665,12.601759913010682,2,0.32092831135503963
baseline,0.44186053103893586,8.422625928813783,3,0.4274516046006073
baseline,0.3146130707187633,7.722784198048858,3,0.07933770980545533
baseline,0.40191537106599307,8.560375413153066,0,0.5783762905871803
baseline,0.333673761387751,8.847337685191226,1,0.09422149331331385
baseline,0.3839526008275562,4.761068395783848,1,0.2344127639327876
baseline,0.31414749076386894,10.320592407093686,0,0.3267299011374658
baseline,0.3265840976543786,6.039608456428923,3,0.021968641072859053
baseline,0.3573884026545378,10.92477052998164,2,0.12370695341188462
baseline,0.2697507774608755,8.40277162399955,1,0.07817237814591829
baseline,0.4711719255199491,3.2521991548311346,1,0.40645386314123
baseline,0.24746834843627352,7.890591657630831,3,0.31626287363876565
baseline,0.4370067904311312,6.528277616325251,2,0.4212065153850483
baseline,0.2833944110379612,11.519376076460965,2,0.3935826808953265
baseline,0.4080515555860012,8.771792700100455,4,0.04000214064101002
baseline,0.3679667766938959,6.763984069383088,1,0.3722559490373132
baseline,0.44426675342562666,13.476932774527308,3,0.20281194902758937
baseline,0.6124639160380624,12.972328959239473,2,0.31048461028234253
baseline,0.570381799652347,4.661085417915564,0,0.5235764152600687
baseline,0.2833940063816183,7.520062712243169,4,0.11543536269955412
baseline,0.3319667030117428,8.243151708209798,5,0.13518358111985707
baseline,0.24803526966548556,7.5102682007991355,0,0.33029322780518544
baseline,0.34361254355144893,9.595197806324844,5,0.38349558891342994
baseline,0.19808180192884545,6.235802419429202,2,0.11742012889432958
baseline,0.3612673193230817,11.083674643849532,3,0.09525523461302524
baseline,0.1767445759890286,8.150173925807916,0,0.45872103573618056
baseline,0.4704653841138948,5.842141132429619,0,0.35702656331995125
baseline,0.28156496295532685,7.227567759672312,2,0.04634745816575082
baseline,0.19429671779773786,11.67216155396251,2,0.4677611068175495
baseline,0.2643024891188629,6.865244289350347,0,0.13584887597668016
baseline,0.3260917286167993,7.473609226357575,1,0.1840192399207347
baseline,0.1992147965353112,4.032182222290418,1,0.23842706706824254
baseline,0.4742005437515166,11.119172264676177,3,0.30364893475064203
baseline,0.3524847979487683,1.218778968102331,1,0.11232069734873076
baseline,0.254665348148779,12.725848850146946,2,0.16563136742515697
baseline,0.18472739023417206,6.978952004347474,4,0.1290546633759827
baseline,0.33003393611464793,12.707108547548952,4,0.24053458599227073
baseline,0.3491919945699083,8.58989913279371,4,0.2718676532795563
baseline,0.381604810196258,3.5330503580124013,1,0.48533014322664714
baseline,0.29652207027411337,10.27954678504321,3,0.11398433284736938
baseline,0.21874678339780612,6.969369397914809,1,0.1887780918130477
baseline,0.3887117416714055,9.91796073331225,2,0.23761846933024813
baseline,0.2923260666655259,3.7251409826461472,0,0.49969426250443155
baseline,0.20659231486789187,5.798330777397023,1,0.5737312955214994
baseline,0.30469683036056233,7.304545667684626,1,0.11079413762133433
baseline,0.28447939666536726,7.218941259693915,1,0.263016538090638
baseline,0.2568279223675922,5.58572460941899,2,0.29528971515984787
baseline,0.37343517899683876,8.638679166018226,1,0.2081953874161639
baseline,0.03958270603341302,13.306709575742108,2,0.09702521510643608
baseline,0.3770939624243346,11.423416572328627,3,0.5462604303814592
baseline,0.2571091029280287,6.661549760788745,2,0.20948168805511372
baseline,0.24736870268833744,8.913390178959666,1,0.21239172440637108
baseline,0.25999966908884414,8.495514689849745,3,0.6359853526651401
baseline,0.32933016212572197,11.179367113530914,1,0.327989432409432
baseline,0.1766573037705077,3.677612662543753,0,0.08635625839793673
baseline,0.2878057376835398,4.033620931098521,2,0.5227174624163333
baseline,0.3970530588633471,7.367037975287028,3,0.2980166443539255
baseline,0.37612145135700803,8.93470646673466,2,0.3034131304248748
baseline,0.19199085933787177,6.9460051994425935,2,0.03871999237889549
baseline,0.21723050233974855,7.233297187350059,3,0.3021541167849689
baseline,0.15113428960415143,6.560423717257662,3,0.20841075299184697
baseline,0.15555489298870895,13.545581700132464,2,0.26543011843885655
baseline,0.38175893230334434,3.7172851284217376,2,0.11168758326583308
baseline,0.3909389493088841,9.762928730054558,5,0.09568113312167288
baseline,0.17452522860111408,9.820702077514397,0,0.12814629280489578
