timestamp,session_id,model_version,turn_index,refusal_flag
2026-04-13T17:44:36+00:00,S100352,aurora-2.3,4,0
2026-04-13T17:49:50+00:00,S100335,aurora-2.3,4,0
2026-04-13T18:05:20+00:00,S100340,aurora-2.3,3,0
2026-04-13T18:23:04+00:00,S100367,aurora-2.3,1,0
2026-04-13T18:26:34+00:00,S100357,aurora-2.3,3,0
2026-04-13T18:27:22+00:00,S100378,aurora-2.3,3,0
2026-04-13T18:29:33+00:00,S100320,aurora-2.3,1,0
2026-04-13T18:37:15+00:00,S100375,aurora-2.3,1,0
2026-04-13T18:38:42+00:00,S100360,aurora-2.3,1,0
2026-04-13T18:42:28+00:00,S100346,aurora-2.3,2,0
2026-04-13T18:58:59+00:00,S100377,aurora-2.3,4,0
2026-04-13T19:01:22+00:00,S100356,aurora-2.3,2,0
2026-04-13T19:14:13+00:00,S100376,aurora-2.3,3,0
2026-04-13T19:14:21+00:00,S100319,aurora-2.3,2,0
2026-04-13T19:22:37+00:00,S100344,aurora-2.3,1,0
2026-04-13T19:25:33+00:00,S100330,aurora-2.3,1,0
2026-04-13T19:31:27+00:00,S100327,aurora-2.3,2,0
2026-04-13T19:34:10+00:00,S100347,aurora-2.3,4,0
2026-04-13T19:46:44+00:00,S100334,aurora-2.3,2,0
2026-04-13T19:58:19+00:00,S100313,aurora-2.3,2,0
2026-04-13T20:05:03+00:00,S100348,aurora-2.3,3,0
2026-04-13T20:06:28+00:00,S100331,aurora-2.3,2,0
2026-04-13T20:16:09+00:00,S100315,aurora-2.3,1,0
2026-04-13T20:16:36+00:00,S100370,aurora-2.3,3,0
2026-04-13T20:21:25+00:00,S100377,aurora-2.3,1,0
2026-04-13T20:23:25+00:00,S100352,aurora-2.3,1,0
2026-04-13T20:33:46+00:00,S100371,aurora-2.3,4,0
2026-04-13T20:46:11+00:00,S100312,aurora-2.3,1,0
2026-04-13T20:47:23+00:00,S100351,aurora-2.3,4,0
2026-04-13T20:47:38+00:00,S100353,aurora-2.3,2,0
2026-04-13T21:00:41+00:00,S100376,aurora-2.3,4,0
2026-04-13T21:05:56+00:00,S100364,aurora-2.3,5,0
2026-04-13T21:08:27+00:00,S100370,aurora-2.3,1,0
2026-04-13T21:12:01+00:00,S100353,aurora-2.3,4,0
2026-04-13T21:12:04+00:00,S100339,aurora-2.3,1,0
2026-04-13T21:16:54+00:00,S100325,aurora-2.3,2,0
2026-04-13T21:31:12+00:00,S100372,aurora-2.3,2,0
2026-04-13T21:33:07+00:00,S100335,aurora-2.3,2,0
2026-04-13T21:34:52+00:00,S100326,aurora-2.3,1,0
2026-04-13T21:40:37+00:00,S100373,aurora-2.3,1,0
2026-04-13T21:41:16+00:00,S100341,aurora-2.3,4,0
2026-04-13T21:55:53+00:00,S100340,aurora-2.3,1,0
2026-04-13T22:05:28+00:00,S100323,aurora-2.3,3,0
2026-04-13T22:07:24+00:00,S100319,aurora-2.3,4,0
2026-04-13T22:10:01+00:00,S100321,aurora-2.3,1,0
2026-04-13T22:12:09+00:00,S100342,aurora-2.3,1,0
2026-04-13T22:19:43+00:00,S100354,aurora-2.3,1,0
2026-04-13T22:25:57+00:00,S100362,aurora-2.3,2,0
2026-04-13T22:32:12+00:00,S100360,aurora-2.3,5,0
2026-04-13T22:38:04+00:00,S100330,aurora-2.3,3,0
2026-04-13T22:39:37+00:00,S100321,aurora-2.3,4,0
2026-04-13T22:47:01+00:00,S100374,aurora-2.3,1,0
2026-04-13T22:53:03+00:00,S100358,aurora-2.3,1,0
2026-04-13T23:05:56+00:00,S100349,aurora-2.3,2,0
2026-04-13T23:09:52+00:00,S100379,aurora-2.3,1,0
2026-04-13T23:21:20+00:00,S100310,aurora-2.3,2,0
2026-04-13T23:27:45+00:00,S100372,aurora-2.3,4,0
2026-04-13T23:30:48+00:00,S100367,aurora-2.3,2,0
2026-04-14T00:04:05+00:00,S100409,aurora-2.3,3,0
2026-04-14T00:05:09+00:00,S100418,aurora-2.3,3,0
2026-04-14T00:09:34+00:00,S100427,aurora-2.3,4,0
2026-04-14T00:18:38+00:00,S100413,aurora-2.3,1,0
2026-04-14T00:21:13+00:00,S100418,aurora-2.3,1,0
2026-04-14T00:26:10+00:00,S100388,aurora-2.3,1,0
2026-04-14T00:29:37+00:00,S100431,aurora-2.3,3,0
2026-04-14T00:29:49+00:00,S100404,aurora-2.3,3,0
2026-04-14T00:33:47+00:00,S100407,aurora-2.3,4,0
2026-04-14T00:43:08+00:00,S100423,aurora-2.3,2,0
2026-04-14T00:59:17+00:00,S100406,aurora-2.3,1,0
2026-04-14T01:41:58+00:00,S100409,aurora-2.3,2,0
2026-04-14T01:42:28+00:00,S100395,aurora-2.3,5,0
2026-04-14T01:50:41+00:00,S100418,aurora-2.3,5,0
2026-04-14T01:58:27+00:00,S100401,aurora-2.3,1,0
2026-04-14T02:00:48+00:00,S100397,aurora-2.3,3,0
2026-04-14T02:03:38+00:00,S100427,aurora-2.3,3,0
2026-04-14T02:12:26+00:00,S100408,aurora-2.3,2,0
2026-04-14T02:20:47+00:00,S100384,aurora-2.3,3,0
2026-04-14T02:21:13+00:00,S100433,aurora-2.3,2,0
2026-04-14T02:48:39+00:00,S100402,aurora-2.3,1,0
2026-04-14T03:03:08+00:00,S100400,aurora-2.3,1,0
2026-04-14T03:08:59+00:00,S100387,aurora-2.3,4,0
2026-04-14T03:23:14+00:00,S100422,aurora-2.3,1,0
2026-04-14T03:25:15+00:00,S100402,aurora-2.3,3,0
2026-04-14T03:38:05+00:00,S100392,aurora-2.3,3,0
2026-04-14T03:38:10+00:00,S100434,aurora-2.3,5,0
2026-04-14T03:43:04+00:00,S100397,aurora-2.3,4,1
2026-04-14T03:45:39+00:00,S100391,aurora-2.3,2,0
2026-04-14T03:52:08+00:00,S100395,aurora-2.3,3,0
2026-04-14T03:53:41+00:00,S100381,aurora-2.3,1,0
2026-04-14T03:56:55+00:00,S100396,aurora-2.3,2,0
2026-04-14T04:07:36+00:00,S100388,aurora-2.3,2,0
2026-04-14T04:11:52+00:00,S100400,aurora-2.3,2,0
2026-04-14T04:17:17+00:00,S100430,aurora-2.3,2,0
2026-04-14T04:34:40+00:00,S100426,aurora-2.3,4,0
2026-04-14T04:36:58+00:00,S100410,aurora-2.3,1,0
2026-04-14T04:37:41+00:00,S100382,aurora-2.3,2,0
2026-04-14T04:39:33+00:00,S100416,aurora-2.3,4,0
2026-04-14T04:46:23+00:00,S100433,aurora-2.3,3,0
2026-04-14T04:53:20+00:00,S100390,aurora-2.3,1,0
2026-04-14T04:56:49+00:00,S100381,aurora-2.3,2,0
2026-04-14T05:00:56+00:00,S100425,aurora-2.3,1,0
2026-04-14T05:05:37+00:00,S100403,aurora-2.3,1,0
2026-04-14T05:06:10+00:00,S100412,aurora-2.3,1,0
2026-04-14T05:13:40+00:00,S100432,aurora-2.3,2,0
2026-04-14T05:15:57+00:00,S100389,aurora-2.3,3,0
2026-04-14T05:26:15+00:00,S100428,aurora-2.3,1,0
2026-04-14T05:29:04+00:00,S100416,aurora-2.3,5,0
2026-04-14T05:51:40+00:00,S100407,aurora-2.3,3,0
2026-04-14T05:54:01+00:00,S100405,aurora-2.3,2,0
2026-04-14T05:56:46+00:00,S100428,aurora-2.3,4,0
2026-04-14T06:00:04+00:00,S100428,aurora-2.3,2,0
2026-04-14T06:02:40+00:00,S100404,aurora-2.3,1,0
2026-04-14T06:03:38+00:00,S100415,aurora-2.3,3,0
2026-04-14T06:03:47+00:00,S100436,aurora-2.3,1,0
2026-04-14T06:08:46+00:00,S100414,aurora-2.3,5,0
2026-04-14T06:24:08+00:00,S100432,aurora-2.3,4,0
2026-04-14T06:38:50+00:00,S100416,aurora-2.3,1,0
2026-04-14T06:41:31+00:00,S100386,aurora-2.3,1,0
2026-04-14T06:46:23+00:00,S100393,aurora-2.3,2,0
2026-04-14T06:48:37+00:00,S100383,aurora-2.3,1,1
2026-04-14T07:00:11+00:00,S100385,aurora-2.3,1,0
2026-04-14T07:49:16+00:00,S100401,aurora-2.3,3,0
2026-04-14T07:56:01+00:00,S100383,aurora-2.3,2,0
2026-04-14T08:14:21+00:00,S100404,aurora-2.3,2,0
2026-04-14T08:19:17+00:00,S100413,aurora-2.3,5,0
2026-04-14T08:20:34+00:00,S100430,aurora-2.3,4,0
2026-04-14T08:25:14+00:00,S100401,aurora-2.3,2,0
2026-04-14T08:48:48+00:00,S100402,aurora-2.3,4,0
2026-04-14T08:54:45+00:00,S100435,aurora-2.3,1,0
2026-04-14T08:54:57+00:00,S100416,aurora-2.3,2,0
2026-04-14T08:56:52+00:00,S100389,aurora-2.3,1,0
2026-04-14T09:28:02+00:00,S100384,aurora-2.3,1,0
2026-04-14T09:36:01+00:00,S100416,aurora-2.3,3,0
2026-04-14T09:36:48+00:00,S100430,aurora-2.3,3,0
2026-04-14T09:39:15+00:00,S100400,aurora-2.3,5,0
2026-04-14T09:48:45+00:00,S100429,aurora-2.3,4,0
2026-04-14T09:51:44+00:00,S100414,aurora-2.3,4,0
2026-04-14T09:53:49+00:00,S100406,aurora-2.3,2,0
2026-04-14T09:59:06+00:00,S100386,aurora-2.3,2,0
2026-04-14T10:27:41+00:00,S100390,aurora-2.3,2,0
2026-04-14T10:47:39+00:00,S100386,aurora-2.3,5,0
2026-04-14T10:54:47+00:00,S100402,aurora-2.3,5,0
2026-04-14T11:15:53+00:00,S100420,aurora-2.3,3,0
2026-04-14T11:16:57+00:00,S100429,aurora-2.3,2,0
2026-04-14T11:17:46+00:00,S100433,aurora-2.3,4,0
2026-04-14T11:20:01+00:00,S100409,aurora-2.3,1,0
2026-04-14T11:20:57+00:00,S100384,aurora-2.3,5,0
2026-04-14T11:41:33+00:00,S100387,aurora-2.3,2,0
2026-04-14T11:51:41+00:00,S100413,aurora-2.3,4,0
2026-04-14T12:02:22+00:00,S100435,aurora-2.3,2,0
2026-04-14T12:06:33+00:00,S100387,aurora-2.3,1,0
2026-04-14T12:10:58+00:00,S100426,aurora-2.3,3,0
2026-04-14T12:11:29+00:00,S100415,aurora-2.3,2,0
2026-04-14T12:20:49+00:00,S100411,aurora-2.3,3,0
2026-04-14T12:25:03+00:00,S100384,aurora-2.3,4,0
2026-04-14T12:25:40+00:00,S100413,aurora-2.3,3,1
2026-04-14T12:25:40+00:00,S100408,aurora-2.3,1,0
2026-04-14T12:36:03+00:00,S100422,aurora-2.3,4,0
2026-04-14T12:55:29+00:00,S100411,aurora-2.3,1,0
2026-04-14T13:02:56+00:00,S100410,aurora-2.3,3,0
2026-04-14T13:04:35+00:00,S100398,aurora-2.3,1,0
2026-04-14T13:09:59+00:00,S100415,aurora-2.3,1,0
2026-04-14T13:10:54+00:00,S100414,aurora-2.3,2,0
2026-04-14T13:25:06+00:00,S100413,aurora-2.3,2,0
2026-04-14T13:29:43+00:00,S100427,aurora-2.3,2,0
2026-04-14T13:30:27+00:00,S100411,aurora-2.3,4,0
2026-04-14T13:31:27+00:00,S100387,aurora-2.3,3,0
2026-04-14T13:34:19+00:00,S100393,aurora-2.3,1,0
2026-04-14T13:37:28+00:00,S100407,aurora-2.3,5,0
2026-04-14T13:38:46+00:00,S100429,aurora-2.3,1,0
2026-04-14T13:41:08+00:00,S100399,aurora-2.3,4,0
2026-04-14T13:53:43+00:00,S100434,aurora-2.3,3,0
2026-04-14T13:54:48+00:00,S100388,aurora-2.3,3,0
2026-04-14T13:55:39+00:00,S100419,aurora-2.3,2,1
2026-04-14T13:59:23+00:00,S100384,aurora-2.3,2,0
2026-04-14T14:04:04+00:00,S100426,aurora-2.3,1,0
2026-04-14T14:12:12+00:00,S100429,aurora-2.3,5,0
2026-04-14T14:13:55+00:00,S100394,aurora-2.3,2,0
2026-04-14T14:22:30+00:00,S100417,aurora-2.3,3,0
2026-04-14T14:23:16+00:00,S100406,aurora-2.3,3,0
2026-04-14T14:26:14+00:00,S100432,aurora-2.3,3,0
2026-04-14T14:30:10+00:00,S100427,aurora-2.3,1,0
2026-04-14T14:31:41+00:00,S100422,aurora-2.3,2,0
2026-04-14T14:46:41+00:00,S100397,aurora-2.3,2,0
2026-04-14T14:50:25+00:00,S100393,aurora-2.3,3,0
2026-04-14T14:50:36+00:00,S100400,aurora-2.3,4,0
2026-04-14T15:00:53+00:00,S100397,aurora-2.3,5,0
2026-04-14T15:16:19+00:00,S100431,aurora-2.3,5,0
2026-04-14T15:27:23+00:00,S100421,aurora-2.3,1,0
2026-04-14T15:27:24+00:00,S100396,aurora-2.3,3,0
2026-04-14T15:29:39+00:00,S100423,aurora-2.3,1,0
2026-04-14T15:42:13+00:00,S100420,aurora-2.3,2,0
2026-04-14T15:48:24+00:00,S100419,aurora-2.3,3,0
2026-04-14T15:50:28+00:00,S100417,aurora-2.3,2,0
2026-04-14T15:51:33+00:00,S100389,aurora-2.3,5,0
2026-04-14T15:54:19+00:00,S100411,aurora-2.3,2,0
2026-04-14T15:54:46+00:00,S100403,aurora-2.3,3,0
2026-04-14T16:01:01+00:00,S100436,aurora-2.3,2,0
2026-04-14T16:03:03+00:00,S100405,aurora-2.3,1,0
2026-04-14T16:09:36+00:00,S100392,aurora-2.3,1,0
2026-04-14T16:10:32+00:00,S100396,aurora-2.3,1,0
2026-04-14T16:10:48+00:00,S100383,aurora-2.3,3,0
2026-04-14T16:28:00+00:00,S100436,aurora-2.3,3,0
2026-04-14T16:34:48+00:00,S100407,aurora-2.3,2,0
2026-04-14T16:34:59+00:00,S100399,aurora-2.3,1,0
2026-04-14T16:37:47+00:00,S100426,aurora-2.3,2,0
2026-04-14T16:39:36+00:00,S100417,aurora-2.3,1,0
2026-04-14T16:46:53+00:00,S100410,aurora-2.3,2,0
2026-04-14T16:51:21+00:00,S100385,aurora-2.3,2,0
2026-04-14T17:03:51+00:00,S100392,aurora-2.3,4,0
2026-04-14T17:04:33+00:00,S100421,aurora-2.3,2,0
2026-04-14T17:08:53+00:00,S100414,aurora-2.3,3,0
2026-04-14T17:10:55+00:00,S100431,aurora-2.3,2,0
2026-04-14T17:16:58+00:00,S100419,aurora-2.3,1,0
2026-04-14T17:17:55+00:00,S100424,aurora-2.3,4,0
2026-04-14T17:21:18+00:00,S100392,aurora-2.3,2,0
2026-04-14T17:23:50+00:00,S100402,aurora-2.3,2,0
2026-04-14T17:33:15+00:00,S100436,aurora-2.3,4,0
2026-04-14T17:43:21+00:00,S100400,aurora-2.3,3,0
2026-04-14T17:57:57+00:00,S100429,aurora-2.3,3,0
2026-04-14T18:12:04+00:00,S100391,aurora-2.3,1,0
2026-04-14T18:13:00+00:00,S100386,aurora-2.3,4,0
2026-04-14T18:16:50+00:00,S100395,aurora-2.3,4,0
2026-04-14T18:29:03+00:00,S100434,aurora-2.3,1,0
2026-04-14T18:30:31+00:00,S100424,aurora-2.3,3,0
2026-04-14T18:38:46+00:00,S100424,aurora-2.3,1,0
2026-04-14T19:11:17+00:00,S100422,aurora-2.3,3,0
2026-04-14T19:14:44+00:00,S100396,aurora-2.3,4,0
2026-04-14T19:15:39+00:00,S100423,aurora-2.3,3,0
2026-04-14T19:23:44+00:00,S100398,aurora-2.3,2,0
2026-04-14T19:25:48+00:00,S100410,aurora-2.3,4,0
2026-04-14T19:36:20+00:00,S100399,aurora-2.3,3,0
2026-04-14T19:38:14+00:00,S100395,aurora-2.3,2,0
2026-04-14T19:45:52+00:00,S100432,aurora-2.3,1,0
2026-04-14T19:53:07+00:00,S100430,aurora-2.3,1,0
2026-04-14T19:59:28+00:00,S100386,aurora-2.3,3,0
2026-04-14T20:01:53+00:00,S100398,aurora-2.3,3,0
2026-04-14T20:01:56+00:00,S100407,aurora-2.3,1,0
2026-04-14T20:11:14+00:00,S100406,aurora-2.3,4,0
2026-04-14T20:25:18+00:00,S100405,aurora-2.3,3,0
2026-04-14T20:26:33+00:00,S100431,aurora-2.3,4,0
2026-04-14T20:26:51+00:00,S100412,aurora-2.3,3,0
2026-04-14T20:29:10+00:00,S100431,aurora-2.3,1,0
2026-04-14T20:33:07+00:00,S100428,aurora-2.3,3,0
2026-04-14T20:33:28+00:00,S100395,aurora-2.3,1,0
2026-04-14T20:35:12+00:00,S100410,aurora-2.3,5,0
2026-04-14T20:37:28+00:00,S100414,aurora-2.3,1,0
2026-04-14T20:37:50+00:00,S100393,aurora-2.3,4,0
2026-04-14T20:56:05+00:00,S100399,aurora-2.3,2,0
2026-04-14T21:00:18+00:00,S100434,aurora-2.3,4,0
2026-04-14T21:16:27+00:00,S100403,aurora-2.3,2,0
2026-04-14T21:33:32+00:00,S100385,aurora-2.3,3,0
2026-04-14T21:40:49+00:00,S100387,aurora-2.3,5,0
2026-04-14T21:42:08+00:00,S100394,aurora-2.3,1,0
2026-04-14T21:44:56+00:00,S100418,aurora-2.3,2,0
2026-04-14T22:07:58+00:00,S100389,aurora-2.3,2,0
2026-04-14T22:17:55+00:00,S100425,aurora-2.3,2,0
2026-04-14T22:20:58+00:00,S100412,aurora-2.3,2,0
2026-04-14T22:56:48+00:00,S100417,aurora-2.3,4,0
2026-04-14T23:13:22+00:00,S100433,aurora-2.3,1,0
2026-04-14T23:15:34+00:00,S100420,aurora-2.3,1,0
2026-04-14T23:16:46+00:00,S100419,aurora-2.3,4,0
2026-04-14T23:19:06+00:00,S100389,aurora-2.3,4,0
2026-04-14T23:24:19+00:00,S100418,aurora-2.3,4,0
2026-04-14T23:35:37+00:00,S100424,aurora-2.3,2,0
2026-04-14T23:43:13+00:00,S100397,aurora-2.3,1,0
2026-04-14T23:54:10+00:00,S100382,aurora-2.3,1,0
2026-04-14T23:58:30+00:00,S100434,aurora-2.3,2,0
2026-04-15T00:05:27+00:00,S100479,aurora-2.3,2,0
2026-04-15T00:12:57+00:00,S100471,aurora-2.3,4,0
2026-04-15T00:20:35+00:00,S100483,aurora-2.3,3,0
2026-04-15T00:34:30+00:00,S100470,aurora-2.3,2,0
2026-04-15T00:43:01+00:00,S100488,aurora-2.3,3,0
2026-04-15T01:25:51+00:00,S100451,aurora-2.3,2,0
2026-04-15T01:27:43+00:00,S100451,aurora-2.3,3,0
2026-04-15T01:32:34+00:00,S100469,aurora-2.3,3,0
2026-04-15T01:32:43+00:00,S100490,aurora-2.3,3,0
2026-04-15T01:37:24+00:00,S100456,aurora-2.3,4,0
2026-04-15T01:44:18+00:00,S100484,aurora-2.3,3,0
2026-04-15T01:58:15+00:00,S100462,aurora-2.3,1,0
2026-04-15T02:01:55+00:00,S100480,aurora-2.3,3,0
2026-04-15T02:12:22+00:00,S100439,aurora-2.3,3,0
2026-04-15T02:12:39+00:00,S100457,aurora-2.3,3,0
2026-04-15T02:23:26+00:00,S100457,aurora-2.3,1,0
2026-04-15T02:46:21+00:00,S100477,aurora-2.3,3,0
2026-04-15T02:46:33+00:00,S100468,aurora-2.3,4,0
2026-04-15T03:03:35+00:00,S100479,aurora-2.3,1,0
2026-04-15T03:21:32+00:00,S100477,aurora-2.3,2,0
2026-04-15T03:37:10+00:00,S100458,aurora-2.3,3,1
2026-04-15T03:40:32+00:00,S100485,aurora-2.3,1,0
2026-04-15T03:48:27+00:00,S100443,aurora-2.3,3,0
2026-04-15T03:52:19+00:00,S100462,aurora-2.3,2,0
2026-04-15T03:57:13+00:00,S100471,aurora-2.3,1,0
2026-04-15T03:58:55+00:00,S100480,aurora-2.3,1,0
2026-04-15T04:06:52+00:00,S100483,aurora-2.3,1,0
2026-04-15T04:21:45+00:00,S100461,aurora-2.3,1,0
2026-04-15T04:23:57+00:00,S100469,aurora-2.3,1,0
2026-04-15T04:24:46+00:00,S100460,aurora-2.3,5,0
2026-04-15T04:34:28+00:00,S100450,aurora-2.3,2,0
2026-04-15T04:46:04+00:00,S100440,aurora-2.3,3,0
2026-04-15T04:46:55+00:00,S100486,aurora-2.3,3,1
2026-04-15T04:47:39+00:00,S100468,aurora-2.3,1,0
2026-04-15T04:51:27+00:00,S100479,aurora-2.3,3,0
2026-04-15T04:56:58+00:00,S100492,aurora-2.3,2,0
2026-04-15T04:59:39+00:00,S100450,aurora-2.3,1,0
2026-04-15T05:04:32+00:00,S100489,aurora-2.3,1,0
2026-04-15T05:04:55+00:00,S100491,aurora-2.3,3,0
2026-04-15T05:10:04+00:00,S100459,aurora-2.3,5,0
2026-04-15T05:40:35+00:00,S100487,aurora-2.3,1,0
2026-04-15T05:40:54+00:00,S100437,aurora-2.3,1,0
2026-04-15T05:55:01+00:00,S100484,aurora-2.3,2,0
2026-04-15T05:55:01+00:00,S100481,aurora-2.3,3,0
2026-04-15T06:07:41+00:00,S100446,aurora-2.3,2,0
2026-04-15T06:18:12+00:00,S100456,aurora-2.3,1,0
2026-04-15T06:50:35+00:00,S100491,aurora-2.3,2,0
2026-04-15T06:55:40+00:00,S100438,aurora-2.3,5,0
2026-04-15T07:03:47+00:00,S100458,aurora-2.3,1,0
2026-04-15T07:33:59+00:00,S100438,aurora-2.3,3,0
2026-04-15T07:53:10+00:00,S100464,aurora-2.3,1,0
2026-04-15T07:53:49+00:00,S100466,aurora-2.3,3,0
2026-04-15T08:04:49+00:00,S100451,aurora-2.3,1,0
2026-04-15T08:09:25+00:00,S100456,aurora-2.3,2,0
2026-04-15T08:09:48+00:00,S100464,aurora-2.3,2,0
2026-04-15T08:38:27+00:00,S100486,aurora-2.3,4,0
2026-04-15T08:49:13+00:00,S100467,aurora-2.3,2,0
2026-04-15T08:49:29+00:00,S100459,aurora-2.3,3,1
2026-04-15T08:53:22+00:00,S100491,aurora-2.3,1,0
2026-04-15T09:13:17+00:00,S100441,aurora-2.3,1,0
2026-04-15T09:25:59+00:00,S100465,aurora-2.3,1,0
2026-04-15T09:30:39+00:00,S100438,aurora-2.3,4,0
2026-04-15T09:43:34+00:00,S100457,aurora-2.3,4,0
2026-04-15T09:53:13+00:00,S100469,aurora-2.3,2,0
2026-04-15T09:53:20+00:00,S100440,aurora-2.3,5,0
2026-04-15T09:53:35+00:00,S100448,aurora-2.3,3,0
2026-04-15T10:02:54+00:00,S100470,aurora-2.3,4,0
2026-04-15T10:18:05+00:00,S100444,aurora-2.3,2,0
2026-04-15T10:27:07+00:00,S100445,aurora-2.3,1,0
2026-04-15T10:30:08+00:00,S100470,aurora-2.3,5,0
2026-04-15T10:30:28+00:00,S100472,aurora-2.3,1,0
2026-04-15T10:34:52+00:00,S100470,aurora-2.3,3,0
2026-04-15T10:36:53+00:00,S100442,aurora-2.3,3,0
2026-04-15T10:39:39+00:00,S100474,aurora-2.3,3,0
2026-04-15T10:43:50+00:00,S100447,aurora-2.3,2,0
2026-04-15T10:45:53+00:00,S100446,aurora-2.3,4,0
2026-04-15T10:46:39+00:00,S100460,aurora-2.3,3,0
2026-04-15T10:54:16+00:00,S100482,aurora-2.3,5,0
2026-04-15T10:55:39+00:00,S100461,aurora-2.3,4,0
2026-04-15T11:05:10+00:00,S100437,aurora-2.3,2,0
2026-04-15T11:16:37+00:00,S100476,aurora-2.3,2,0
2026-04-15T11:29:21+00:00,S100475,aurora-2.3,4,0
2026-04-15T11:36:50+00:00,S100465,aurora-2.3,2,0
2026-04-15T11:41:35+00:00,S100470,aurora-2.3,1,0
2026-04-15T11:48:52+00:00,S100459,aurora-2.3,2,0
2026-04-15T12:31:57+00:00,S100456,aurora-2.3,3,0
2026-04-15T12:34:20+00:00,S100480,aurora-2.3,2,0
2026-04-15T12:36:37+00:00,S100477,aurora-2.3,5,0
2026-04-15T12:37:04+00:00,S100443,aurora-2.3,2,0
2026-04-15T12:38:56+00:00,S100475,aurora-2.3,3,0
2026-04-15T12:40:33+00:00,S100477,aurora-2.3,1,0
2026-04-15T12:43:55+00:00,S100466,aurora-2.3,1,0
2026-04-15T12:57:24+00:00,S100475,aurora-2.3,1,0
2026-04-15T13:08:29+00:00,S100486,aurora-2.3,2,0
2026-04-15T13:11:44+00:00,S100466,aurora-2.3,4,0
2026-04-15T13:18:25+00:00,S100440,aurora-2.3,2,0
2026-04-15T13:23:06+00:00,S100455,aurora-2.3,1,0
2026-04-15T13:27:39+00:00,S100485,aurora-2.3,4,0
2026-04-15T13:32:35+00:00,S100478,aurora-2.3,2,0
2026-04-15T13:36:31+00:00,S100442,aurora-2.3,2,0
2026-04-15T13:43:37+00:00,S100460,aurora-2.3,4,0
2026-04-15T13:58:39+00:00,S100490,aurora-2.3,1,0
2026-04-15T14:15:21+00:00,S100454,aurora-2.3,3,0
2026-04-15T14:22:19+00:00,S100459,aurora-2.3,1,0
2026-04-15T14:23:36+00:00,S100440,aurora-2.3,4,0
2026-04-15T14:25:46+00:00,S100489,aurora-2.3,2,0
2026-04-15T14:26:10+00:00,S100451,aurora-2.3,4,0
2026-04-15T14:35:55+00:00,S100455,aurora-2.3,2,0
2026-04-15T14:36:14+00:00,S100477,aurora-2.3,4,0
2026-04-15T14:36:37+00:00,S100492,aurora-2.3,4,0
2026-04-15T15:01:24+00:00,S100447,aurora-2.3,1,0
2026-04-15T15:02:47+00:00,S100448,aurora-2.3,4,0
2026-04-15T15:11:52+00:00,S100472,aurora-2.3,2,0
2026-04-15T15:15:18+00:00,S100458,aurora-2.3,2,0
2026-04-15T15:18:19+00:00,S100443,aurora-2.3,1,0
2026-04-15T15:18:39+00:00,S100487,aurora-2.3,3,0
2026-04-15T15:24:47+00:00,S100488,aurora-2.3,1,0
2026-04-15T15:32:55+00:00,S100453,aurora-2.3,1,0
2026-04-15T15:44:43+00:00,S100468,aurora-2.3,2,0
2026-04-15T15:48:01+00:00,S100446,aurora-2.3,3,0
2026-04-15T15:50:50+00:00,S100492,aurora-2.3,1,0
2026-04-15T15:51:15+00:00,S100491,aurora-2.3,4,0
2026-04-15T15:53:06+00:00,S100450,aurora-2.3,3,0
2026-04-15T15:53:17+00:00,S100454,aurora-2.3,2,0
2026-04-15T16:03:27+00:00,S100471,aurora-2.3,5,0
2026-04-15T16:05:16+00:00,S100472,aurora-2.3,4,0
2026-04-15T16:15:45+00:00,S100455,aurora-2.3,3,0
2026-04-15T16:43:31+00:00,S100446,aurora-2.3,1,1
2026-04-15T16:53:01+00:00,S100448,aurora-2.3,2,0
2026-04-15T16:54:26+00:00,S100467,aurora-2.3,4,0
2026-04-15T17:07:15+00:00,S100475,aurora-2.3,5,0
2026-04-15T17:09:31+00:00,S100469,aurora-2.3,4,0
2026-04-15T17:10:00+00:00,S100481,aurora-2.3,4,0
2026-04-15T17:25:08+00:00,S100452,aurora-2.3,3,0
2026-04-15T17:36:48+00:00,S100482,aurora-2.3,3,0
2026-04-15T17:40:50+00:00,S100440,aurora-2.3,1,0
2026-04-15T17:54:00+00:00,S100474,aurora-2.3,1,0
2026-04-15T18:03:20+00:00,S100478,aurora-2.3,1,0
2026-04-15T18:14:05+00:00,S100461,aurora-2.3,3,0
2026-04-15T18:14:59+00:00,S100461,aurora-2.3,5,0
2026-04-15T18:27:23+00:00,S100461,aurora-2.3,2,0
2026-04-15T18:38:48+00:00,S100457,aurora-2.3,2,0
2026-04-15T18:41:03+00:00,S100466,aurora-2.3,2,0
2026-04-15T18:42:48+00:00,S100488,aurora-2.3,2,0
2026-04-15T18:48:17+00:00,S100463,aurora-2.3,1,0
2026-04-15T18:56:33+00:00,S100458,aurora-2.3,4,0
2026-04-15T18:59:51+00:00,S100459,aurora-2.3,4,0
2026-04-15T19:02:03+00:00,S100482,aurora-2.3,1,0
2026-04-15T19:29:34+00:00,S100452,aurora-2.3,2,0
2026-04-15T19:32:07+00:00,S100485,aurora-2.3,2,0
2026-04-15T19:36:19+00:00,S100457,aurora-2.3,5,0
2026-04-15T19:36:21+00:00,S100472,aurora-2.3,3,0
2026-04-15T19:36:59+00:00,S100442,aurora-2.3,1,0
2026-04-15T19:41:09+00:00,S100480,aurora-2.3,4,0
2026-04-15T19:43:38+00:00,S100468,aurora-2.3,3,0
